467.3302302566269    ,469.6319488977873   ,475.4951876945657   ,463.8057246378486
450.7497180563564    ,457.2072131906974   ,460.5678683854445   ,446.8202517990105
435.3192116493236    ,446.4766917001464   ,446.4107408998164   ,432.584501727797
424.5037403895029    ,437.6680188422468   ,435.0798276354838   ,422.4568266859339
417.3078766105797    ,429.8072045184753   ,425.8810812484556   ,414.3833427884193
409.1661787042627    ,420.2004834929887   ,415.9698189241282   ,405.0037750623236
397.0579141727423    ,407.1064173563419   ,403.9675630102012   ,393.8697784615139
382.6100151863695    ,392.0322770945593   ,391.2226695037705   ,383.2173632673075
369.5198409180537    ,377.4355200192769   ,378.9547037008431   ,373.8035023870817
359.1566336446304    ,363.9687208375699   ,366.6615800968503   ,364.1122532988192
349.8669186792825    ,351.6261149314784   ,354.3285959983662   ,353.1650089985502
339.692027872952     ,341.2133269234041   ,343.5083903121165   ,341.4152221058819
328.0989411428653    ,332.9017862605232   ,334.7501652445634   ,329.1474805502269
315.3853335399627    ,324.6834555850439   ,325.9868489974954   ,316.0149665716352
302.1523035638988    ,313.7701002197496   ,315.0886062492708   ,302.4138086023428
289.2621266542478    ,299.5267068299345   ,302.5511749307258   ,289.5511492892535
277.3207031955473    ,284.4827358657786   ,290.1876064819838   ,277.8931108074965
266.9308021375491    ,272.3901357888465   ,278.9247734312215   ,267.4781380164989
259.2076520180041    ,265.1627145445081   ,268.9721788627782   ,259.2184628748024
253.6548097276219    ,260.6460134655248   ,259.8833223467704   ,253.0764622142536
246.5242046533184    ,253.5581974118699   ,250.2106336514821   ,246.0779729153773
235.0837573070594    ,240.8252274521817   ,239.3116703296454   ,235.6489799361879
222.1213337631206    ,225.364860020562    ,228.5221775672723   ,223.4376014842685
212.2312897094182    ,212.194106921228    ,218.6738885931737   ,212.6488217745818
205.4544321271335    ,202.6784287028481   ,208.1877939867337   ,203.5581695455567
198.3480422344994    ,195.0600856413832   ,195.77380249548     ,194.46373547493
189.7009125154309    ,188.2241051496698   ,183.6772858855894   ,185.3104033471426
181.3052537308022    ,181.7597200082084   ,175.2348905660713   ,177.2153248699921
173.6117975600781    ,173.8670541463345   ,169.6490209004533   ,169.4822235789611
164.5250268849325    ,162.9533219384247   ,162.7004305441554   ,160.3933830497162
153.1662896948402    ,150.5996830336027   ,152.5294990603109   ,150.032603692552
141.6480408089384    ,139.9218185497618   ,141.5190810841885   ,140.0160048158265
132.1965759526364    ,131.6912156040917   ,132.5083107595117   ,131.3335969009886
124.5081091686821    ,123.8651834939402   ,125.2140944900152   ,123.2386700531703
116.4107655114386    ,114.628025351553    ,116.8124415687018   ,114.0879701590797
106.4869380592432    ,104.9654061250374   ,105.7162056012105   ,103.4882752878186
96.04304748450706    ,97.38549983705474   ,93.99714302064541   ,93.25187111485737
87.85185101812461    ,92.38809869405736   ,84.99446869549229   ,85.68399815275487
82.61614085879843    ,87.69163514283468   ,79.14737933440142   ,80.65527334173785
77.89317846125365    ,80.90194710383753   ,73.85511620251714   ,75.220235213329
70.92989631158522    ,71.62211319596139   ,67.09805857265832   ,67.31458839053411
61.57386946964268    ,61.07825064983594   ,59.26748889422885   ,58.30656424646125
52.04517128399882    ,50.84819299874215   ,51.5797967491997    ,50.52689254896316
44.32828040248992    ,42.20859460036832   ,44.56766046090767   ,44.34175528342089
38.07061562720003    ,35.60805270803026   ,38.21483084195593   ,38.72679767424232
31.0841628511663     ,30.05199675426823   ,32.36547784348757   ,32.70486275968645
21.94884735499799    ,23.94874505297458   ,26.74804609077178   ,25.64471005926818
11.67760456539992    ,16.65844097443257   ,20.97363371426093   ,17.70025254011122
2.327926470742156    ,8.323773381193732   ,14.47534736539647   ,9.667146859338864
-5.437458265602416   ,-0.9798801383138027 ,6.465060045992118   ,1.745953986858524
-12.52783263610131   ,-10.93250513745944  ,-3.21924905996832   ,-6.141981485270328
-19.37128187151592   ,-20.02590223207362  ,-13.14580446623624  ,-13.08170129609173
-24.92816129678913   ,-25.80899265392163  ,-21.31831401550507  ,-18.14878206160664
-28.51437896368688   ,-27.69422182051067  ,-27.17875305671624  ,-22.35225663357312
-31.40751206696732   ,-29.06602794138454  ,-31.78603415336555  ,-28.05009491762056
-35.48870285886809   ,-34.48788011919475  ,-36.54504331033411  ,-36.01616349352753
-41.20204953586797   ,-45.22844363721165  ,-42.46916798163301  ,-44.14942833362349
-47.29779492497237   ,-58.17161175288723  ,-49.65883152048893  ,-49.79601819562706
-52.01244902035351   ,-68.23302750936703  ,-56.59854898637158  ,-52.44084252559405
-55.08273750784291   ,-72.27702415771189  ,-61.40750104068326  ,-54.00652383375073
-58.661309719603     ,-71.40952726712011  ,-64.61584660542907  ,-57.32746049520271
-65.1935078102683    ,-69.58202345836584  ,-68.80728661630224  ,-64.02840024773454
-74.60118324061492   ,-70.43776786832495  ,-75.28191250794839  ,-73.15838175471582
-84.22097627100763   ,-75.02636290371362  ,-83.09623036566563  ,-81.93762992100315
-91.388321016199     ,-81.70102989096041  ,-90.96021564125401  ,-88.67191496138646
-95.93354638160051   ,-88.54389191035089  ,-98.39244179168332  ,-94.54966375128228
-99.90854621184494   ,-95.55315842802376  ,-105.1291184854985  ,-100.950729269292
-104.7799010766967   ,-103.4394299757714  ,-110.3583167045152  ,-106.3602105994309
-109.926039356947    ,-111.5938425185608  ,-113.5084093930038  ,-108.9190250150794
-114.4265576710108   ,-118.7524181094309  ,-115.778105277273   ,-110.5291748919599
-118.5071911469309   ,-124.107260583338   ,-119.312380104748   ,-114.7030494232816
-122.4938947048044   ,-127.4030617535066  ,-124.3981044589651  ,-121.2618529096131
-126.4382386498599   ,-129.9726307261146  ,-129.3057731569338  ,-127.0199401390295
-130.6782957773997   ,-134.166984410408   ,-133.1671568200313  ,-131.0147926813058
-134.7703094755225   ,-139.4236405043742  ,-136.7382977429117  ,-135.0040665562159
-137.3987775155974   ,-141.9605952695071  ,-140.5666942221082  ,-139.5782203052582
-139.1865601230952   ,-140.5962842100557  ,-144.7724919178125  ,-143.8162817563039
-143.0832292014922   ,-139.5093506217     ,-150.008675624253   ,-148.2679246076816
-150.4051054326235   ,-143.3196512308598  ,-156.7699377602319  ,-154.7502328428182
-158.8208173219974   ,-151.9050748003868  ,-164.1753529637269  ,-162.8250156456233
-165.0776422423339   ,-161.3643318172201  ,-170.5048731870303  ,-169.2399200240315
-168.1516291872445   ,-168.3096332223759  ,-174.8147752215891  ,-171.861668919117
